pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-150,z,,,,,44,0,176,3,938.5285336000379,,938.5170002999948,938.5285336000379,939.5282003999455,939.5282003999455,939.5282003999455,939.5282003999455,939.5282003999455,940.5284226000076,940.5284226000076,940.9827162999427,z,1,0.4422657999675721,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,44,1,177,1,940.9950681000482,,940.9837615999859,940.9950681000482,941.9951510999817,941.9951510999817,941.9951510999817,941.9951510999817,941.9951510999817,942.9952034000307,942.9952034000307,943.5993826000486,v,1,0.5951300000306219,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,44,2,178,0,943.6120001999661,,943.600323599996,943.6120001999661,944.6126884999685,944.6126884999685,944.6126884999685,944.6126884999685,944.6126884999685,945.6123238999862,945.6123238999862,946.2162566999905,x,1,0.5894472000654787,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,44,3,179,2,946.2285342999967,,946.217260699952,946.2285342999967,947.2284498999361,947.2284498999361,947.2284498999361,947.2284498999361,947.2284498999361,948.228572199936,948.228572199936,949.2162509999471,c,1,0.9790259000146762,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,45,0,180,1,949.2283644999843,,949.2171612000093,949.2283644999843,950.2288810999598,950.2288810999598,950.2288810999598,950.2288810999598,950.2288810999598,951.228607499972,951.228607499972,952.3161593000405,v,1,1.082975700031966,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,45,1,181,3,952.3287861000281,,952.3170910000335,952.3287861000281,953.3285317999544,953.3285317999544,953.3285317999544,953.3285317999544,953.3285317999544,954.3287244000239,954.3287244000239,954.9664619000396,z,1,0.6355566999409348,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,45,2,182,0,954.9787652000086,,954.9674203000031,954.9787652000086,955.9787828000262,955.9787828000262,955.9787828000262,955.9787828000262,955.9787828000262,956.9791389999446,956.9791389999446,957.4694766999455,x,1,0.47749910003039986,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,45,3,183,2,957.4789914999856,,957.471278400044,957.4789914999856,958.4788908000337,958.4788908000337,958.4788908000337,958.4788908000337,958.4788908000337,959.4790231999941,959.4790231999941,960.2161430999404,c,1,0.7240042999619618,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,46,0,184,1,960.2289292999776,,960.2171366999391,960.2289292999776,961.2288342999527,961.2288342999527,961.2288342999527,961.2288342999527,961.2288342999527,962.2285712000448,962.2285712000448,962.7828141000355,v,1,0.5517957999836653,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,46,1,185,0,962.7954574000323,,962.783805700019,962.7954574000323,963.7952568000183,963.7952568000183,963.7952568000183,963.7952568000183,963.7952568000183,964.795276699937,964.795276699937,965.466615500045,x,1,0.6623549000360072,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,46,2,186,2,965.4790082999971,,965.4675105999922,965.4790082999971,966.4792256000219,966.4792256000219,966.4792256000219,966.4792256000219,966.4792256000219,967.4790971999755,967.4790971999755,968.2666652000044,c,1,0.7720062000444159,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,46,3,187,3,968.279065300012,,968.2675948999822,968.279065300012,969.2790181000018,969.2790181000018,969.2790181000018,969.2790181000018,969.2790181000018,970.2955102999695,970.2955102999695,971.1702418000204,z,1,0.8647863999940455,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,47,0,188,3,971.1793460999615,,971.1722981999628,971.1793460999615,972.1791720000328,972.1791720000328,972.1791720000328,972.1791720000328,972.1791720000328,973.17879549996,973.17879549996,974.0837382000173,z,1,0.8900281999958679,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,47,1,189,2,974.0960034000454,,974.0846704000141,974.0960034000454,975.0960945000406,975.0960945000406,975.0960945000406,975.0960945000406,975.0960945000406,976.0960633000359,976.0960633000359,977.3337501999922,c,1,1.2356774000218138,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,47,2,190,0,977.3461172999814,,977.334646299947,977.3461172999814,978.3460767000215,978.3460767000215,978.3460767000215,978.3460767000215,978.3460767000215,979.3460178000387,979.3460178000387,980.6837823999813,x,1,1.332010000012815,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,47,3,191,1,980.6964158000192,,980.6847220000345,980.6964158000192,981.6960294999881,981.6960294999881,981.6960294999881,981.6960294999881,981.6960294999881,982.6962523999391,982.6962523999391,984.733695599949,v,1,2.0254888999043033,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,48,0,192,3,984.7462327999528,,984.7346507000038,984.7462327999528,985.746435899986,985.746435899986,985.746435899986,985.746435899986,985.746435899986,986.7462880000239,986.7462880000239,987.8505088000093,z,1,1.0922122999327257,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,48,1,193,2,987.862960999948,,987.8515389999375,987.862960999948,988.8629972999915,988.8629972999915,988.8629972999915,988.8629972999915,988.8629972999915,989.8629442999372,989.8629442999372,990.767424199963,c,1,0.9007526000496,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,48,2,194,0,990.7796567999758,,990.7684117000317,990.7796567999758,991.7798806000501,991.7798806000501,991.7798806000501,991.7798806000501,991.7798806000501,992.7802238999866,992.7802238999866,997.2005839999765,x,1,4.409470699960366,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,48,3,195,1,997.2131666999776,,997.2015104000457,997.2131666999776,998.2134428999852,998.2134428999852,998.2134428999852,998.2134428999852,998.2134428999852,999.213340700022,999.213340700022,1000.1176665000385,v,1,0.8983661000384018,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,49,0,196,1,1000.1300031000283,,1000.1186058999738,1000.1300031000283,1001.129794199951,1001.129794199951,1001.129794199951,1001.129794199951,1001.129794199951,1002.1301625999622,1002.1301625999622,1002.8509118000511,v,1,0.7147830000612885,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,49,1,197,2,1002.8631827000063,,1002.8518241000129,1002.8631827000063,1003.8632585000014,1003.8632585000014,1003.8632585000014,1003.8632585000014,1003.8632585000014,1004.8964233000297,1004.8964233000297,1005.9706933000125,c,1,1.0416080999420956,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,49,2,198,3,1005.9806938000256,,1005.9727146000369,1005.9806938000256,1006.9965106999734,1006.9965106999734,1006.9965106999734,1006.9965106999734,1006.9965106999734,1007.9802243999438,1007.9802243999438,1008.5012909000507,z,1,0.5047291000373662,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,49,3,199,0,1008.5133863999508,,1008.5022475000005,1008.5133863999508,1009.5134178999579,1009.5134178999579,1009.5134178999579,1009.5134178999579,1009.5134178999579,1010.5136342999758,1010.5136342999758,1011.1386484999675,x,1,0.6141001998912543,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
